Organization Id,Name,Website
223182891,Worldfavor,worldfavor.com
223681691,Apex Analytics,apexanalyticsllc.com
223864224,Athena Capital Advisors,athenacapital.com
224658701,ForFarming,forfarming.co
224686788,SmartHelio,smarthelio.com
262397635,ToolBelt,toolbelt.work
262894162,The Family Office Group,thefamilyofficegroup.com
263195493,Countdown Capital,countdown.capital
263535647,Jardim Botânico do Rio de Janeiro,jbrj.gov.br
268341090,Golden Properties,goldenproperties.ca
278429121,asBuilt,asbuiltdigital.com
278667784,Proactive Controls Group,buildwithproactive.com
279596153,Auctane,auctane.com
281828337,OGCI,ogci.com
281883943,American Express Belgium & Luxembourg,americanexpress.be
282577037,Pavilion,joinpavilion.com
283354530,Ensemble Innovation Ventures,ensembleinnovationventures.com
283762646,Mainbracecap,mainbracecap.com
283762648,Climassurance,climassurance.com
283762848,Br,br.iqssem
284505112,Cloud Apartments,cloudapartments.com
284536346,Paces,paces.ai
286301409,Adkmgmt,adkmgmt.com
1527946,Five Elms Capital,fiveelms.com
1563107,Marcus Evans,marcusevans.com
1615610,Qubitekk,qubitekk.com
1675611,Abo Akademi University,abo.fi
2167170,Children's Investment Fund Foundation,ciff.org
114271291,Builders VC,builders.vc
120600571,Waterfall Asset Management,waterfallam.com
128865227,The Boldt Company,boldt.com
132900111,Apple,apple.com
136369353,LIV Sotheby‰Ûªs International Realty,livsothebysrealty.com
144907844,EnergyX,energyxsolutions.com
164745415,E2E Summit,e2esummit.com
202563710,OPN,opn.ninja
204059049,Pinnacol Assurance,pinnacol.com
223149834,Domatic,domatic.io
224079325,SFI,sfi.lu
224474000,Atento Capital,atentocapital.com
224920625,Skyscend,skyscend.com
262684947,Duquesne Light,duqlight.com
263025514,Mobilyze,mobilyze.ai
263339297,Ridepanda,ridepanda.com
263351501,Biolevel,biolevel.net
263809475,UP Partners,up.partners
276469134,McFarland Partners,mcfarland-partners.com
278378247,re.alto energy SRL,realto.io
283459165,Ambient Fuels,ambientfuels.com
283750475,Penfieldtatelaw,penfieldtatelaw.com
284812057,Shutup & Play - Guitar Tutorials,shutupandplay.ca
285899212,Turbine Hub,turbinehub.com
286270786,Csuitefp,csuitefp.com
286324042,Friendsf,friendsf.com
286577851,C15,c15.io
286828887,Paces,paces.com
1565979,Samba Energy,sambaenergy.com
1592112,Orrick,orrick.com
1758335,Engineering Capital,engineeringcapital.com
41332235,Fiduciary Trust Company International,fiduciarytrust.com
50791359,Refactor Capital,refactor.com
79710327,Okland Construction,okland.com
118306352,Global Strategic Management Institute,gsmiweb.com
120606166,Siemens,siemens.com
126383170,Five V Capital,fivevcapital.com
136329045,BOND Brothers,bondbrothers.com
136375997,SaaS Ventures,saasventurecapital.com
141753040,Differential Ventures,differential.vc
152146750,Radical Ventures,radical.vc
160431312,Eversheds Sutherland,eversheds-sutherland.com
197487331,RhinoDox,rhinodox.com
205508242,Vodia Capital,vodiacapital.com
212161342,eventPower,eventpower.com
219983278,Blockchain.com,blockchain.com
220049648,Capshift,capshift.com
220244650,Construction Tech Review,constructiontechreview.com
223832354,Hamilton Locke,hamiltonlocke.com.au
224016831,GreenLight Workforce Solutions,greenlight.ai
224679374,Moneta Intelligence,monetaintelligence.com
224781425,ClimateAI,climate.ai
262023437,Kajima,kajimausa.com
262389913,Range Ventures,range.vc
263510184,Stage,stagefund.com
265042120,Wisdom International - Your link to north & south America!,wisdomisrael.com
278448489,Aver,aver.com.au
281881409,AccounteQ Solutions,accounteq.com
283455855,Link Capital,linkcapital.no
283731494,Iristrading,iristrading.us
283994102,Property Updates,property-updates.com
284941991,Standard Metrics,standardmetrics.io
285086979,Third Sphere,thirdsphere.com
285450373,Anuranet,anuranet.com
285644375,AscentOS,ascentos.ai
1514147,Foundation Capital,foundationcapital.com
1567842,Stripe,stripe.com
1576052,90octane,90octane.com
1592487,Boost VC,boost.vc
1615313,DTE Energy,dteenergy.com
1617753,Foley & Lardner,foley.com
1742500,LevaData,levadata.com
1789604,BMW Startup Garage,bmwstartupgarage.com
1801487,New Lab,newlab.com
79715706,M. A. Mortenson Company,mortenson.com
122977624,Applied Blockchain,appliedblockchain.com
136349898,Zoma Capital,zomalab.com
136369582,MG Stover & Co.,mgstover.com
152823963,"Electra Vehicles, Inc.",electravehicles.com
161109484,Silicon Foundry,sifoundry.com
200355338,Leading Cities,leadingcities.org
213994036,Dynamic Infrastructure,diglobal.tech
221231573,Hatchways,hatchways.io
225106359,Myst AI,myst.ai
268110296,BDT Capital Partners,bdtcap.com
271674631,AI and Robotics Ventures,arv.co.th
281725623,smartbin.io,smartbin.io
281926174,AKKA GROUP NORTH AMERICA,akka-technologies.ca
281990624,PrairieDog,prairiedogvp.com
283750550,Fourmorecapital,fourmorecapital.com
283999284,Epm,epm.c
284774791,Raeden,raeden.com
1516895,Edison Partners,edisonpartners.com
1519159,NYC Seed,nycseed.com
1551094,Carnegie Mellon University,cmu.edu
1660341,J.P. Morgan,jpmorgan.com
1691175,Urban Us,urban.us
1821633,Associated General Contractors of America,agc.org
2165421,Overlay,overlay.com.ar
15941801,NVP,newarkventurepartners.com
78852429,Peninsula Open Space Trust,openspacetrust.org
79713887,Bain & Company,bain.com
112072321,Alberici,alberici.com
117396061,SYSTEMIQ,systemiq.earth
145561559,Supernode Ventures,supernode.vc
156980665,Raise Green,raisegreen.com
163281278,Vertical Venture Partners,vvp.vc
164755472,Capital E,cap-e.com
200354346,Prospect Capital,prospectcapital.com
220193026,Br Advisory Partners Participacoes,brap.com.br
221276551,The Ad Hoc Group,theadhocgroup.com
223145208,Founder Institute,fi.co
223159130,BNP Paribas Plug and Play,parisfintech.plugandplaytechcenter.com
223161371,Austin Technology Incubator,ati.utexas.edu
223343430,eDRV,edrv.io
223765282,Kimmeridge Energy,kimmeridge.com
224001250,TAILWIND,tailwindassociates.ca
257506871,Glamurama,glamurama.com
263384945,Earthshot Ventures,earthshot.vc
265602019,Purpose Venture Group,purposeventure.co
278408376,Instituto Akatu,akatu.org.br
278750210,HALITICS,halitics.com
285193951,Pepadvisory,pepadvisory.com
285742712,Battery Brunch,batterybrunch.org
286084881,Cactus Photonics,cactusmaterials.com
286293205,Futureproof,futureprooftech.io
1550667,StepStone Group,stepstoneglobal.com
1578065,Varian Medical Systems,varian.com
1584752,Hyde Park Venture Partners,hydeparkvp.com
1596464,CIBC,cibc.com
1615663,SupplyShift,supplyshift.net
1616352,Jones Day,jonesday.com
1646875,Kiewit Corporation,kiewit.com
1734223,The Duchossois Group,duch.com
78846550,Seznam.cz,seznam.cz
116046920,Altvia,altvia.com
128865460,Kitchell,kitchell.com
128867295,"Lithko Contracting, LLC",lithko.com
129731168,Conservation Labs,conservationlabs.com
136370474,Rogers-O'Brien Construction,r-o.com
136374519,Jonathan Rose Companies,rosecompanies.com
140047904,Juniper Square,junipersquare.com
161829984,BCCI Construction Company,bcciconst.com
162586212,Patrick Maloney,occampdx.com
163288924,Dell,dell.com
212184037,Kessenick Gamma & Free,kgf-lawfirm.com
213992987,Caisse de dépôt et placement du Québec,cdpq.com
223855056,Metabase Q,metabaseq.com
223864352,FlexCharging,flexcharging.com
223995294,We Are the New Farmers,new-farmers.com
224025272,Ultrawis,ultrawis.com
262393948,L37 Venture Partners,l37.vc
263332372,Whitney Evans,whitneyevansltd.com
263340966,Mason Asset Management,masonam.com
263341052,Portobel,portobel.com
263757616,Satellite,joinsatellite.io
265603553,BarRaiser,barraiser.com
278731220,NYC Board of Education Retirement System,nycbers.org
280236154,Vaughn Construction,vaughnconstruction.com
281883741,OSA IITM Student Chapter,ee.iitm.ac.in
282204811,Tyba Landing Page,tybaenergy.com
283728764,Weimail,weimail.com
283999472,Doberescue,doberescue.com
284507539,Canam Steel,cscsteelusa.com
285080776,Conservation Labs,conservationlabsinc.com
285131819,ScalVy,scalvy.com
285628039,Systemiq Capital,systemiqcapital.earth
285807726,Sust,livesust.com
286392982,Fish Capital Investments,fishcapitalinvestments.com
1532646,Trimble,trimble.com
1542347,Tiger Global Management,tigerglobal.com
1542676,IP Group Plc,ipgroupplc.com
1618801,Rise Robotics,riserobotics.com
1687103,Alchemist Accelerator,alchemistaccelerator.com
1697563,Darling Ventures,darlingventures.com
1705746,Boomtown Accelerators,boomtownaccelerators.com
1716972,The Yield Lab,theyieldlab.com
1777402,Pontificia Universidad Católica de Chile,uc.cl
1798241,Spruce Capital Partners,sprucecp.com
1818641,Earthjustice,earthjustice.org
1818986,Morning Brew,morningbrew.com
2166432,Cavalry Ventures,cavalry.vc
118761224,Rise,buildwithrise.com
124903605,Authenticiti,authenticiti.io
124905815,Camaco-Amvian,camacollc.com
136334368,Batshit Crazy Ventures,batshitcrazy.is
136337012,NightDragon Security,nightdragon.com
136345361,BlockTower Capital,blocktower.com
136348515,"Registered Agent Solutions, Inc.",rasi.com
136349153,System Pavers,systempavers.com
142372878,BamCore,bamcore.com
144906763,Big Path Capital,bigpathcapital.com
159036273,Fort Capital,fortcapital.ca
161115880,San Mateo County Community College District,smccd.edu
161798647,Safehub,safehub.io
161815826,Impact Finance Center,impactfinancecenter.org
163283735,Arizona State University,asu.edu
163320169,FlexiDAO,flexidao.com
201806152,New Summit Investment,newsummitinvestments.com
209928954,Threadmark,threadmark.com
220447363,Fluence,fluenceenergy.com
221223105,Avanta Ventures,avantaventures.com
222070792,Tectoy,tectoy.com.br
223150266,Uplight,uplight.com
223155113,GreenHawk Capital,greenhawkcorp.com
255140474,Assembly Ventures,assemblyventures.com
263185041,3E Nano,3enano.com
263767819,Available Power,available-power.com
278335803,Avesha,avesha.io
279125431,NewPartner Energy,newpartnerenergy.com
279333851,GLG,glginsights.com
280700162,Stride Consumer Partners,strideconsumer.com
281355622,Type One Ventures,type1ventures.com
283064686,Sustainable Future Ventures,sfv.vc
283102064,Capstone Development,capstonemail.com
283363874,Equipped Analytical Intelligence,equipped.ai
283729130,Sandinmytoes,sandinmytoes.co
283734567,Long Game,longgame.co
283750567,Academypg,academypg.com
283763770,Sarnhold,sarnhold.com.br
284008605,Finish Robotics,finishbot.com
284539546,Marman GSV Finance (मर्मन्) - IMPACTing the core,marmangsv.com
284883705,Helio Home,heliohome.io
284923347,Alimus Capital,alimus-capital.com
285410820,Team Wildfire,teamwildfire.com
285526515,Ehukaiinvestments,ehukaiinvestments.com
285943767,Newcycle,newcycle.biz
285944401,Ratio Flux LLC,ratioflux.com
286272264,C.E.M.P. Central,cempcentral.com
286303366,RegenIntel - Food that loves you,regenintel.earth
286318377,Deeptech A,deeptech-a.com
286433740,Lemeridienessexchicago,lemeridienessexchicago.com
286912507,Renpowandgas,renpowandgas.com
1516187,Salesforce,salesforce.com
1528177,The UPS Store,theupsstore.com
1654393,Matchstick Ventures,matchstickventures.com
1656864,BoxGroup,boxgroup.com
1713918,Tishman Speyer,tishmanspeyer.com
1765898,Freshwater Advisors,freshwateradvisors.com
1777962,v1.vc,v1.vc
2535815,Columbia School of Business,gsb.columbia.edu
55321322,BNY Mellon,bnymellon.com
78846450,Coretelligent,coretelligent.com
78859081,Thornton Tomasetti,thorntontomasetti.com
78861050,Plante & Moran PLLC.,plantemoran.com
79711428,Bentley Systems,bentley.com
79718114,WE Family Offices,wefamilyoffices.com
111635489,FoodFutureCo,foodfuture.co
112511873,Acceleron Law Group,acceleronlaw.com
120603260,PCL Construction,pcl.com
125885056,InsureSign,insuresign.com
136987195,University of Alberta,ualberta.ca
136987766,Versatile,versatile.ai
142373986,Mediasterling,mediasterling.com
161800685,Arno Harris,arnoharris.com
161832350,FFPA,fppaco.org
161868435,Publicidad Comercial,pcomercial.com
163288007,AMAC Accessibility Solutions and Research Center,amacusg.org
163289872,Comcast,corporate.comcast.com
202539548,Peter Arnold,dawsonassociates.com
211390703,Valo Ventures,valoventures.org
214007192,Rock in Rio,rockinrio.com
219924451,The Engine,engine.xyz
219954174,TailoredMail,tailoredmail.com
221142853,PropTech Lab,proptechlab.be
222192837,Summit Foundation,summitfdn.org
223960419,VECKTA,veckta.com
223967534,Dylan Green,dylan-green.com
224691102,viAct.ai,viact.ai
224768509,Construct Capital,constructcap.com
262918034,Fahr,fahrllc.com
262987082,FREEFLOW,freeflow.io
262998868,BITRIP,bitrip.com
263212373,Allocations,allocations.com
263340811,Dhamiri,dhamiri.com
263684695,zLinq,getzlinq.com
265686086,Henry Crown and Company,crown-chicago.com
273808093,Grow.,growpowerful.io
280706082,Parsons,parsons.com
280949007,Clayton Hotel,claytondenver.com
281724846,Asset Realty LLC and Asset Lending TX,austin.rr.com
282106537,Opt In,optininc.com
282879480,Cabal,getcabal.com
283594973,Better Ice,relocalize.com
283728755,Cynvestors,cynvestors.com
283731489,Foresightgroup,foresightgroup.us
283751237,Francetic,francetic.com
283995144,Virgrid,virgrid.com
283996585,deansreed.com,deansreed.com
284235758,Fundojbsamazonia,fundojbsamazonia.org
284751544,Iwintl,iwintl.org
284751548,Rccmail,rccmail.net
285307699,CrowdSolve,crowdsolve.eco
285926786,Schklar,schklar.com
286474694,Kiko Ventures Regenerative Capital,kiko.vc
1514286,BlueRun Ventures,brv.com
1514464,Citigroup,citigroup.com
1518237,Tribeca Venture Partners,tribecavp.com
1518852,Jasper Ridge Partners,jasperridge.com
1520589,Access Ventures,accessvp.com
1531975,SJF Ventures,sjfventures.com
1532237,Bechtel Corporation,bechtel.com
1532616,TowerBrook Capital Partners,towerbrook.com
1538453,BASF,basf.com
1566743,Arborview Capital,arborviewcapital.com
1569397,SWC Technology Partners,swc.com
1574313,University of Maryland,umd.edu
1580921,LISTEN,listen.co
1609173,Episode 1,episode1.com
1616150,Yale University,yale.edu
1617266,World Resources Institute - WRI,wri.org
1619411,Koch Industries,kochind.com
1629092,University of Arkansas,uark.edu
1630670,FLG Partners,flgpartners.com
1643641,Global Accelerator Network,gan.co
1680757,Lehigh University,lehigh.edu
1694172,Blockchain Capital,blockchaincapital.com
1719256,TenEleven Ventures,1011vc.com
1720653,Cleantech San Diego,cleantechsandiego.org
1767161,Lewis & Clark Ventures,lewisandclarkventures.com
1794860,The Association of Union Constructors,tauc.org
27925737,Contextere,contextere.com
78839011,Burns & McDonnell,burnsmcd.com
78843270,The Beck Group,beckgroup.com
111633844,Structure Tone,structuretone.com
118761467,CVP,cottonwoodvp.com
119672607,Langan Engineering & Environmental Services,langan.com
122503819,Anton Collins Mitchell,acmllp.com
122977626,FrontRange Capital Partners,frontrangecap.com
124408956,eSUB Construction Software,esub.com
124901234,Stout Street Capital,stoutstreetcapital.com
125396617,The Durst Organization Inc.,durst.org
126876903,Ridgeline Ventures,ridgelinevc.com
127864363,ScaleX Ventures,scalexventures.com
128863690,Pennoni,pennoni.com
128863709,Layton Construction,laytonconstruction.com
128866761,Barton Malow Company,bartonmalow.com
132899261,University of Waterloo,uwaterloo.ca
132901031,University of Florida,ufl.edu
136312791,Christopher B. Burke Engineering - Chicagoland,cbbel.com
136314295,JMJ Associates,jmj.com
136315138,Oles Morrison Rinker & Baker LLP,oles.com
136335174,"Donley's, Inc.",donleyinc.com
136351256,"Cleveland Construction, Inc.",clevelandconstruction.com
136358273,King River Capital,kingriver.co
136378351,Brookfield Properties,brookfieldproperties.com
146197836,backbonev2,backboneventures.ch
146841728,Delphia,delphia.com
148820802,Kitemill,kitemill.com
150129692,Wilderness Labs,wildernesslabs.co
150794742,TAU Ventures,tauventures.co.il
154902354,General Electric,ge.com
160431353,CenturyLink,centurylink.net
161803038,Lockheed Martin Leadership Association Bay Area Chapter 540,lmco.com
161869332,http://prodigy.net/,prodigy.net
162564491,Canadian Technology Accelerator - Cleantech,international.gc.ca
163289276,Castle Island Ventures,castleisland.vc
163318333,Moss & Associates,mosscm.com
163322683,The Catholic University of America,catholic.edu
164016812,Building Energy Exchange,be-exchange.org
219981855,BlackRocks Startups,blackrocks.com.br
220001678,Manhattan Construction,manhattanconstructiongroup.com
222180481,Moxxie Ventures,moxxie.vc
223159270,Leading Edge Equipment Technologies,leadingedgetech.io
223173047,UCSF Benioff Children's Hospital,ucsf.edu
223180691,TechNexus Venture Collaborative,technexus.com
223393364,UPITE Consulting,upiteconsulting.es
223827156,Phoenix Tailings,phoenixtailings.com
224675458,Capital Project Strategies,cp-strategies.com
224693472,Fundingo,fundingo.com
255232942,Renegade Partners,renegadepartners.com
260522872,Kaplan & Associates,dakfirm.com
262437732,BuiltFirst,builtfirst.com
263184548,Cameron Ventures,cameronvc.com
263432373,AR Challenges,ar-challenges.com
263720895,Charles Pankow Foundation,pankowfoundation.org
264980282,Condoit.io,condoit.io
264994899,Context ventures,contextvc.com
265621649,Strategic Ventures & Research,svrglobal.com
268030876,Waste Labs,wastelabs.co
268138036,Bennu Partners,bennupartners.com
278680767,My Site,trekkercapital.com
278980579,Visicon,visicon.com
279072305,Hannah Grey,hannahgrey.com
279598144,Presien,presien.com
279600168,SphereNY,sphereny.com
279790705,CIRT,cirt.org
280846992,Sitka Foundation,sitkafoundation.org
